,heat,speed,ra,rl,rv,y_fb,x_fb
13386,1440,1.4,31,18,12,-0.684210526,3.551215481
13387,1440,1.4,31,18,12,-0.631578947,3.707071883
13388,1440,1.4,31,18,12,-0.578947368,3.829683349
13389,1440,1.4,31,18,12,-0.526315789,3.925398783
13390,1440,1.4,31,18,12,-0.473684211,3.99716592
13391,1440,1.4,31,18,12,-0.421052632,4.045067649
13392,1440,1.4,31,18,12,-0.368421053,4.070949241
13393,1440,1.4,31,18,12,-0.315789474,4.079460353
13394,1440,1.4,31,18,12,-0.263157895,4.072310185
13395,1440,1.4,31,18,12,-0.210526316,4.049545746
13396,1440,1.4,31,18,12,-0.157894737,4.009164875
13397,1440,1.4,31,18,12,-0.105263158,3.954335953
13398,1440,1.4,31,18,12,-0.052631579,3.868662736
13399,1440,1.4,31,18,12,0,3.8112276
13400,1440,1.4,31,18,15,-1,0
13401,1440,1.4,31,18,15,-0.947368421,1.789241754
13402,1440,1.4,31,18,15,-0.894736842,2.382047147
13403,1440,1.4,31,18,15,-0.842105263,2.776935144
13404,1440,1.4,31,18,15,-0.789473684,3.073615245
13405,1440,1.4,31,18,15,-0.736842105,3.298742973
13406,1440,1.4,31,18,15,-0.684210526,3.481572204
13407,1440,1.4,31,18,15,-0.631578947,3.626981716
13408,1440,1.4,31,18,15,-0.578947368,3.741118782
13409,1440,1.4,31,18,15,-0.526315789,3.829894389
13410,1440,1.4,31,18,15,-0.473684211,3.896245843
13411,1440,1.4,31,18,15,-0.421052632,3.939094829
13412,1440,1.4,31,18,15,-0.368421053,3.965373772
13413,1440,1.4,31,18,15,-0.315789474,3.97695122
13414,1440,1.4,31,18,15,-0.263157895,3.974522346
13415,1440,1.4,31,18,15,-0.210526316,3.957186424
13416,1440,1.4,31,18,15,-0.157894737,3.926351705
13417,1440,1.4,31,18,15,-0.105263158,3.874052153
13418,1440,1.4,31,18,15,-0.052631579,3.805644971
13419,1440,1.4,31,18,15,0,3.7657209
13420,1440,1.4,31,18,18,-1,0
13421,1440,1.4,31,18,18,-0.947368421,1.7794364
13422,1440,1.4,31,18,18,-0.894736842,2.351816657
13423,1440,1.4,31,18,18,-0.842105263,2.724493785
13424,1440,1.4,31,18,18,-0.789473684,3.00418727
13425,1440,1.4,31,18,18,-0.736842105,3.216931569
13426,1440,1.4,31,18,18,-0.684210526,3.386113165
13427,1440,1.4,31,18,18,-0.631578947,3.52234856
13428,1440,1.4,31,18,18,-0.578947368,3.63098065
13429,1440,1.4,31,18,18,-0.526315789,3.715587685
13430,1440,1.4,31,18,18,-0.473684211,3.780144429
13431,1440,1.4,31,18,18,-0.421052632,3.82435399
13432,1440,1.4,31,18,18,-0.368421053,3.851128853
13433,1440,1.4,31,18,18,-0.315789474,3.864361907
13434,1440,1.4,31,18,18,-0.263157895,3.864354979
13435,1440,1.4,31,18,18,-0.210526316,3.852177284
13436,1440,1.4,31,18,18,-0.157894737,3.826472874
13437,1440,1.4,31,18,18,-0.105263158,3.776876437
13438,1440,1.4,31,18,18,-0.052631579,3.73762483
13439,1440,1.4,31,18,18,0,3.7022238
13440,1440,1.4,31,21,12,-1,0
13441,1440,1.4,31,21,12,-0.947368421,1.658763609
13442,1440,1.4,31,21,12,-0.894736842,2.272811417
13443,1440,1.4,31,21,12,-0.842105263,2.693562139
13444,1440,1.4,31,21,12,-0.789473684,3.018085454
13445,1440,1.4,31,21,12,-0.736842105,3.270807555
13446,1440,1.4,31,21,12,-0.684210526,3.478465093
13447,1440,1.4,31,21,12,-0.631578947,3.642918689
13448,1440,1.4,31,21,12,-0.578947368,3.773008855
13449,1440,1.4,31,21,12,-0.526315789,3.875276576
13450,1440,1.4,31,21,12,-0.473684211,3.952618189
13451,1440,1.4,31,21,12,-0.421052632,4.004551441
13452,1440,1.4,31,21,12,-0.368421053,4.033390876
13453,1440,1.4,31,21,12,-0.315789474,4.044004247
13454,1440,1.4,31,21,12,-0.263157895,4.039065034
13455,1440,1.4,31,21,12,-0.210526316,4.017285417
13456,1440,1.4,31,21,12,-0.157894737,3.978720759
13457,1440,1.4,31,21,12,-0.105263158,3.924040341
13458,1440,1.4,31,21,12,-0.052631579,3.838955506
13459,1440,1.4,31,21,12,0,3.7932611
13460,1440,1.4,31,21,15,-1,0
13461,1440,1.4,31,21,15,-0.947368421,1.668972422
13462,1440,1.4,31,21,15,-0.894736842,2.264276949
13463,1440,1.4,31,21,15,-0.842105263,2.664787884
13464,1440,1.4,31,21,15,-0.789473684,2.972062444
13465,1440,1.4,31,21,15,-0.736842105,3.206031599
13466,1440,1.4,31,21,15,-0.684210526,3.397111668
13467,1440,1.4,31,21,15,-0.631578947,3.551333185
13468,1440,1.4,31,21,15,-0.578947368,3.673320262
13469,1440,1.4,31,21,15,-0.526315789,3.7682064
13470,1440,1.4,31,21,15,-0.473684211,3.840535552
13471,1440,1.4,31,21,15,-0.421052632,3.888263698
13472,1440,1.4,31,21,15,-0.368421053,3.918046985
13473,1440,1.4,31,21,15,-0.315789474,3.932607104
13474,1440,1.4,31,21,15,-0.263157895,3.932133575
13475,1440,1.4,31,21,15,-0.210526316,3.916708953
13476,1440,1.4,31,21,15,-0.157894737,3.88845274
13477,1440,1.4,31,21,15,-0.105263158,3.835898803
13478,1440,1.4,31,21,15,-0.052631579,3.778984938
13479,1440,1.4,31,21,15,0,3.7413995
13480,1440,1.4,31,21,18,-1,0
13481,1440,1.4,31,21,18,-0.947368421,1.646074453
13482,1440,1.4,31,21,18,-0.894736842,2.217078144
13483,1440,1.4,31,21,18,-0.842105263,2.600882059
13484,1440,1.4,31,21,18,-0.789473684,2.889849088
13485,1440,1.4,31,21,18,-0.736842105,3.116894506
13486,1440,1.4,31,21,18,-0.684210526,3.293430184
13487,1440,1.4,31,21,18,-0.631578947,3.437104036
13488,1440,1.4,31,21,18,-0.578947368,3.552635023
13489,1440,1.4,31,21,18,-0.526315789,3.643675613
13490,1440,1.4,31,21,18,-0.473684211,3.713869029
13491,1440,1.4,31,21,18,-0.421052632,3.762886991
13492,1440,1.4,31,21,18,-0.368421053,3.79344379
13493,1440,1.4,31,21,18,-0.315789474,3.809864981
13494,1440,1.4,31,21,18,-0.263157895,3.812782004
13495,1440,1.4,31,21,18,-0.210526316,3.803639848
13496,1440,1.4,31,21,18,-0.157894737,3.77981919
13497,1440,1.4,31,21,18,-0.105263158,3.738395323
13498,1440,1.4,31,21,18,-0.052631579,3.704229506
13499,1440,1.4,31,21,18,0,3.6720285
13500,1752,1.4,25,15,12,-1,0
13501,1752,1.4,25,15,12,-0.947368421,2.043606216
13502,1752,1.4,25,15,12,-0.894736842,2.787805932
13503,1752,1.4,25,15,12,-0.842105263,3.297839597
13504,1752,1.4,25,15,12,-0.789473684,3.680206261
13505,1752,1.4,25,15,12,-0.736842105,3.984350501
13506,1752,1.4,25,15,12,-0.684210526,4.225079166
13507,1752,1.4,25,15,12,-0.631578947,4.418250545
13508,1752,1.4,25,15,12,-0.578947368,4.572411707
13509,1752,1.4,25,15,12,-0.526315789,4.690254967
13510,1752,1.4,25,15,12,-0.473684211,4.769410902
13511,1752,1.4,25,15,12,-0.421052632,4.826198236
13512,1752,1.4,25,15,12,-0.368421053,4.857070363
13513,1752,1.4,25,15,12,-0.315789474,4.857755381
13514,1752,1.4,25,15,12,-0.263157895,4.824400849
13515,1752,1.4,25,15,12,-0.210526316,4.762440692
13516,1752,1.4,25,15,12,-0.157894737,4.676844223
13517,1752,1.4,25,15,12,-0.105263158,4.54517979
13518,1752,1.4,25,15,12,-0.052631579,4.333882421
13519,1752,1.4,25,15,12,0,4.0322522
13520,1752,1.4,25,15,15,-1,0
13521,1752,1.4,25,15,15,-0.947368421,2.120077499
13522,1752,1.4,25,15,15,-0.894736842,2.852735908
13523,1752,1.4,25,15,15,-0.842105263,3.34284289
13524,1752,1.4,25,15,15,-0.789473684,3.70548196
13525,1752,1.4,25,15,15,-0.736842105,3.986944559
13526,1752,1.4,25,15,15,-0.684210526,4.207770421
13527,1752,1.4,25,15,15,-0.631578947,4.385273389
13528,1752,1.4,25,15,15,-0.578947368,4.527265974
13529,1752,1.4,25,15,15,-0.526315789,4.636116085
13530,1752,1.4,25,15,15,-0.473684211,4.711175966
13531,1752,1.4,25,15,15,-0.421052632,4.764446047
13532,1752,1.4,25,15,15,-0.368421053,4.7953299
13533,1752,1.4,25,15,15,-0.315789474,4.799602424
13534,1752,1.4,25,15,15,-0.263157895,4.774051277
13535,1752,1.4,25,15,15,-0.210526316,4.716534317
13536,1752,1.4,25,15,15,-0.157894737,4.636175958
13537,1752,1.4,25,15,15,-0.105263158,4.517373232
13538,1752,1.4,25,15,15,-0.052631579,4.319946039
13539,1752,1.4,25,15,15,0,4.0235812
13540,1752,1.4,25,15,18,-1,0
13541,1752,1.4,25,15,18,-0.947368421,2.169885257
13542,1752,1.4,25,15,18,-0.894736842,2.882982301
13543,1752,1.4,25,15,18,-0.842105263,3.351904578
13544,1752,1.4,25,15,18,-0.789473684,3.693216143
13545,1752,1.4,25,15,18,-0.736842105,3.959828827
13546,1752,1.4,25,15,18,-0.684210526,4.167026897
13547,1752,1.4,25,15,18,-0.631578947,4.332010983
13548,1752,1.4,25,15,18,-0.578947368,4.465319835
13549,1752,1.4,25,15,18,-0.526315789,4.569845613
13550,1752,1.4,25,15,18,-0.473684211,4.642714103
13551,1752,1.4,25,15,18,-0.421052632,4.694339724
13552,1752,1.4,25,15,18,-0.368421053,4.724215041
13553,1752,1.4,25,15,18,-0.315789474,4.731827946
13554,1752,1.4,25,15,18,-0.263157895,4.710761173
13555,1752,1.4,25,15,18,-0.210526316,4.660449715
13556,1752,1.4,25,15,18,-0.157894737,4.588826174
13557,1752,1.4,25,15,18,-0.105263158,4.479450164
13558,1752,1.4,25,15,18,-0.052631579,4.299590016
13559,1752,1.4,25,15,18,0,4.0099012
13560,1752,1.4,25,18,12,-1,0
13561,1752,1.4,25,18,12,-0.947368421,1.982300126
13562,1752,1.4,25,18,12,-0.894736842,2.723748075
13563,1752,1.4,25,18,12,-0.842105263,3.241402318
13564,1752,1.4,25,18,12,-0.789473684,3.640317985
13565,1752,1.4,25,18,12,-0.736842105,3.957198175
13566,1752,1.4,25,18,12,-0.684210526,4.210739208
13567,1752,1.4,25,18,12,-0.631578947,4.416094216
13568,1752,1.4,25,18,12,-0.578947368,4.581363185
13569,1752,1.4,25,18,12,-0.526315789,4.708538886
13570,1752,1.4,25,18,12,-0.473684211,4.794934743
13571,1752,1.4,25,18,12,-0.421052632,4.855432356
13572,1752,1.4,25,18,12,-0.368421053,4.887673156
13573,1752,1.4,25,18,12,-0.315789474,4.887605769
13574,1752,1.4,25,18,12,-0.263157895,4.850861786
13575,1752,1.4,25,18,12,-0.210526316,4.786645421
13576,1752,1.4,25,18,12,-0.157894737,4.69594288
13577,1752,1.4,25,18,12,-0.105263158,4.557399542
13578,1752,1.4,25,18,12,-0.052631579,4.339452938
13579,1752,1.4,25,18,12,0,4.0338451
13580,1752,1.4,25,18,15,-1,0
13581,1752,1.4,25,18,15,-0.947368421,2.041451317
13582,1752,1.4,25,18,15,-0.894736842,2.780312904
13583,1752,1.4,25,18,15,-0.842105263,3.278899436
13584,1752,1.4,25,18,15,-0.789473684,3.655999576
13585,1752,1.4,25,18,15,-0.736842105,3.955577841
13586,1752,1.4,25,18,15,-0.684210526,4.190267336
13587,1752,1.4,25,18,15,-0.631578947,4.379981414
13588,1752,1.4,25,18,15,-0.578947368,4.53195131
13589,1752,1.4,25,18,15,-0.526315789,4.648403289
13590,1752,1.4,25,18,15,-0.473684211,4.729500558
13591,1752,1.4,25,18,15,-0.421052632,4.786820175
13592,1752,1.4,25,18,15,-0.368421053,4.819141193
13593,1752,1.4,25,18,15,-0.315789474,4.823065314
13594,1752,1.4,25,18,15,-0.263157895,4.79626257
13595,1752,1.4,25,18,15,-0.210526316,4.73718641
13596,1752,1.4,25,18,15,-0.157894737,4.654103471
13597,1752,1.4,25,18,15,-0.105263158,4.529402723
13598,1752,1.4,25,18,15,-0.052631579,4.325810776
13599,1752,1.4,25,18,15,0,4.0255039
13600,1752,1.4,25,18,18,-1,0
13601,1752,1.4,25,18,18,-0.947368421,2.087590123
13602,1752,1.4,25,18,18,-0.894736842,2.80081207
13603,1752,1.4,25,18,18,-0.842105263,3.28167412
13604,1752,1.4,25,18,18,-0.789473684,3.641633445
13605,1752,1.4,25,18,18,-0.736842105,3.921660354
13606,1752,1.4,25,18,18,-0.684210526,4.144479939
13607,1752,1.4,25,18,18,-0.631578947,4.321101803
13608,1752,1.4,25,18,18,-0.578947368,4.463710076
13609,1752,1.4,25,18,18,-0.526315789,4.574641989
13610,1752,1.4,25,18,18,-0.473684211,4.653409451
13611,1752,1.4,25,18,18,-0.421052632,4.708956062
13612,1752,1.4,25,18,18,-0.368421053,4.74243574
13613,1752,1.4,25,18,18,-0.315789474,4.751570839
13614,1752,1.4,25,18,18,-0.263157895,4.730262757
13615,1752,1.4,25,18,18,-0.210526316,4.677655968
13616,1752,1.4,25,18,18,-0.157894737,4.601923339
13617,1752,1.4,25,18,18,-0.105263158,4.489803055
13618,1752,1.4,25,18,18,-0.052631579,4.304797232
13619,1752,1.4,25,18,18,0,4.0117541
13620,1752,1.4,25,21,12,-1,0
13621,1752,1.4,25,21,12,-0.947368421,1.934087979
13622,1752,1.4,25,21,12,-0.894736842,2.670323698
13623,1752,1.4,25,21,12,-0.842105263,3.192133574
13624,1752,1.4,25,21,12,-0.789473684,3.600733644
13625,1752,1.4,25,21,12,-0.736842105,3.927796276
13626,1752,1.4,25,21,12,-0.684210526,4.192497952
13627,1752,1.4,25,21,12,-0.631578947,4.408660674
13628,1752,1.4,25,21,12,-0.578947368,4.584430927
13629,1752,1.4,25,21,12,-0.526315789,4.71861605
13630,1752,1.4,25,21,12,-0.473684211,4.813823308
13631,1752,1.4,25,21,12,-0.421052632,4.878246099
13632,1752,1.4,25,21,12,-0.368421053,4.912203572
13633,1752,1.4,25,21,12,-0.315789474,4.911892909
13634,1752,1.4,25,21,12,-0.263157895,4.872610512
13635,1752,1.4,25,21,12,-0.210526316,4.805888527
13636,1752,1.4,25,21,12,-0.157894737,4.709743891
13637,1752,1.4,25,21,12,-0.105263158,4.565640804
13638,1752,1.4,25,21,12,-0.052631579,4.342874326
13639,1752,1.4,25,21,12,0,4.0345303
13640,1752,1.4,25,21,15,-1,0
13641,1752,1.4,25,21,15,-0.947368421,1.968399631
13642,1752,1.4,25,21,15,-0.894736842,2.712140806
13643,1752,1.4,25,21,15,-0.842105263,3.217646087
13644,1752,1.4,25,21,15,-0.789473684,3.609111823
13645,1752,1.4,25,21,15,-0.736842105,3.921220389
13646,1752,1.4,25,21,15,-0.684210526,4.167556123
13647,1752,1.4,25,21,15,-0.631578947,4.368192301
13648,1752,1.4,25,21,15,-0.578947368,4.529536059
13649,1752,1.4,25,21,15,-0.526315789,4.653134999
13650,1752,1.4,25,21,15,-0.473684211,4.740444294
13651,1752,1.4,25,21,15,-0.421052632,4.802077483
13652,1752,1.4,25,21,15,-0.368421053,4.836335601
13653,1752,1.4,25,21,15,-0.315789474,4.840697019
13654,1752,1.4,25,21,15,-0.263157895,4.811700545
13655,1752,1.4,25,21,15,-0.210526316,4.751373205
13656,1752,1.4,25,21,15,-0.157894737,4.66574111
13657,1752,1.4,25,21,15,-0.105263158,4.536565654
13658,1752,1.4,25,21,15,-0.052631579,4.328970933
13659,1752,1.4,25,21,15,0,4.0261505
13660,1752,1.4,25,21,18,-1,0
13661,1752,1.4,25,21,18,-0.947368421,2.008688996
13662,1752,1.4,25,21,18,-0.894736842,2.727595855
13663,1752,1.4,25,21,18,-0.842105263,3.213340792
13664,1752,1.4,25,21,18,-0.789473684,3.587674503
13665,1752,1.4,25,21,18,-0.736842105,3.88109857
13666,1752,1.4,25,21,18,-0.684210526,4.115790338
13667,1752,1.4,25,21,18,-0.631578947,4.302891833
13668,1752,1.4,25,21,18,-0.578947368,4.454244399
13669,1752,1.4,25,21,18,-0.526315789,4.571359166
13670,1752,1.4,25,21,18,-0.473684211,4.65579505
13671,1752,1.4,25,21,18,-0.421052632,4.715541998
13672,1752,1.4,25,21,18,-0.368421053,4.75146622
13673,1752,1.4,25,21,18,-0.315789474,4.76157061
13674,1752,1.4,25,21,18,-0.263157895,4.741235133
13675,1752,1.4,25,21,18,-0.210526316,4.687177166
13676,1752,1.4,25,21,18,-0.157894737,4.608820633
13677,1752,1.4,25,21,18,-0.105263158,4.494570395
13678,1752,1.4,25,21,18,-0.052631579,4.306734595
13679,1752,1.4,25,21,18,0,4.0120261
13680,1752,1.4,28,15,12,-1,0
13681,1752,1.4,28,15,12,-0.947368421,2.003182465
13682,1752,1.4,28,15,12,-0.894736842,2.738907742
13683,1752,1.4,28,15,12,-0.842105263,3.239111641
13684,1752,1.4,28,15,12,-0.789473684,3.616847965
13685,1752,1.4,28,15,12,-0.736842105,3.914317094
13686,1752,1.4,28,15,12,-0.684210526,4.14814491
13687,1752,1.4,28,15,12,-0.631578947,4.338291396
13688,1752,1.4,28,15,12,-0.578947368,4.490853111
13689,1752,1.4,28,15,12,-0.526315789,4.604902065
13690,1752,1.4,28,15,12,-0.473684211,4.685900643
13691,1752,1.4,28,15,12,-0.421052632,4.742851245
13692,1752,1.4,28,15,12,-0.368421053,4.774614294
13693,1752,1.4,28,15,12,-0.315789474,4.778447192
13694,1752,1.4,28,15,12,-0.263157895,4.750190099
13695,1752,1.4,28,15,12,-0.210526316,4.692215953
13696,1752,1.4,28,15,12,-0.157894737,4.610148159
13697,1752,1.4,28,15,12,-0.105263158,4.491936793
13698,1752,1.4,28,15,12,-0.052631579,4.302122244
13699,1752,1.4,28,15,12,0,4.0136841
13700,1752,1.4,28,15,15,-1,0
13701,1752,1.4,28,15,15,-0.947368421,2.080602232
13702,1752,1.4,28,15,15,-0.894736842,2.796045426
13703,1752,1.4,28,15,15,-0.842105263,3.275204591
13704,1752,1.4,28,15,15,-0.789473684,3.633382376
13705,1752,1.4,28,15,15,-0.736842105,3.91424818
13706,1752,1.4,28,15,15,-0.684210526,4.128103756
13707,1752,1.4,28,15,15,-0.631578947,4.301295334
13708,1752,1.4,28,15,15,-0.578947368,4.442188538
13709,1752,1.4,28,15,15,-0.526315789,4.549033058
13710,1752,1.4,28,15,15,-0.473684211,4.625447307
13711,1752,1.4,28,15,15,-0.421052632,4.678654091
13712,1752,1.4,28,15,15,-0.368421053,4.710048951
13713,1752,1.4,28,15,15,-0.315789474,4.719597281
13714,1752,1.4,28,15,15,-0.263157895,4.695718948
13715,1752,1.4,28,15,15,-0.210526316,4.644131779
13716,1752,1.4,28,15,15,-0.157894737,4.571236615
13717,1752,1.4,28,15,15,-0.105263158,4.460850765
13718,1752,1.4,28,15,15,-0.052631579,4.286059942
13719,1752,1.4,28,15,15,0,4.0035763
13720,1752,1.4,28,15,18,-1,0
13721,1752,1.4,28,15,18,-0.947368421,2.127027833
13722,1752,1.4,28,15,18,-0.894736842,2.825623239
13723,1752,1.4,28,15,18,-0.842105263,3.281611547
13724,1752,1.4,28,15,18,-0.789473684,3.61759043
13725,1752,1.4,28,15,18,-0.736842105,3.877335188
13726,1752,1.4,28,15,18,-0.684210526,4.084558709
13727,1752,1.4,28,15,18,-0.631578947,4.244905616
13728,1752,1.4,28,15,18,-0.578947368,4.377885434
13729,1752,1.4,28,15,18,-0.526315789,4.480561437
13730,1752,1.4,28,15,18,-0.473684211,4.555184107
13731,1752,1.4,28,15,18,-0.421052632,4.603740587
13732,1752,1.4,28,15,18,-0.368421053,4.633319565
13733,1752,1.4,28,15,18,-0.315789474,4.643210305
13734,1752,1.4,28,15,18,-0.263157895,4.627861794
13735,1752,1.4,28,15,18,-0.210526316,4.581857842
13736,1752,1.4,28,15,18,-0.157894737,4.517112588
13737,1752,1.4,28,15,18,-0.105263158,4.420209592
13738,1752,1.4,28,15,18,-0.052631579,4.263495288
13739,1752,1.4,28,15,18,0,3.9883991
13740,1752,1.4,28,18,12,-1,0
13741,1752,1.4,28,18,12,-0.947368421,1.943303541
13742,1752,1.4,28,18,12,-0.894736842,2.676286815
13743,1752,1.4,28,18,12,-0.842105263,3.181763833
13744,1752,1.4,28,18,12,-0.789473684,3.571513577
13745,1752,1.4,28,18,12,-0.736842105,3.880820073
13746,1752,1.4,28,18,12,-0.684210526,4.127046834
13747,1752,1.4,28,18,12,-0.631578947,4.330685595
13748,1752,1.4,28,18,12,-0.578947368,4.492510873
13749,1752,1.4,28,18,12,-0.526315789,4.615332295
13750,1752,1.4,28,18,12,-0.473684211,4.703026358
13751,1752,1.4,28,18,12,-0.421052632,4.764390799
13752,1752,1.4,28,18,12,-0.368421053,4.7978259
13753,1752,1.4,28,18,12,-0.315789474,4.801003203
13754,1752,1.4,28,18,12,-0.263157895,4.771379566
13755,1752,1.4,28,18,12,-0.210526316,4.710453419
13756,1752,1.4,28,18,12,-0.157894737,4.624849929
13757,1752,1.4,28,18,12,-0.105263158,4.501404841
13758,1752,1.4,28,18,12,-0.052631579,4.306368121
13759,1752,1.4,28,18,12,0,4.0144232
13760,1752,1.4,28,18,15,-1,0
13761,1752,1.4,28,18,15,-0.947368421,2.001414091
13762,1752,1.4,28,18,15,-0.894736842,2.72201335
13763,1752,1.4,28,18,15,-0.842105263,3.209203791
13764,1752,1.4,28,18,15,-0.789473684,3.582965538
13765,1752,1.4,28,18,15,-0.736842105,3.875811158
13766,1752,1.4,28,18,15,-0.684210526,4.103635195
13767,1752,1.4,28,18,15,-0.631578947,4.289728003
13768,1752,1.4,28,18,15,-0.578947368,4.439175414
13769,1752,1.4,28,18,15,-0.526315789,4.553233942
13770,1752,1.4,28,18,15,-0.473684211,4.635535295
13771,1752,1.4,28,18,15,-0.421052632,4.693012377
13772,1752,1.4,28,18,15,-0.368421053,4.726937687
13773,1752,1.4,28,18,15,-0.315789474,4.735775874
13774,1752,1.4,28,18,15,-0.263157895,4.712476908
13775,1752,1.4,28,18,15,-0.210526316,4.659206151
13776,1752,1.4,28,18,15,-0.157894737,4.582733834
13777,1752,1.4,28,18,15,-0.105263158,4.469453508
13778,1752,1.4,28,18,15,-0.052631579,4.289999769
13779,1752,1.4,28,18,15,0,4.0044088
13780,1752,1.4,28,18,18,-1,0
13781,1752,1.4,28,18,18,-0.947368421,2.033658868
13782,1752,1.4,28,18,18,-0.894736842,2.737469106
13783,1752,1.4,28,18,18,-0.842105263,3.20504874
13784,1752,1.4,28,18,18,-0.789473684,3.55992196
13785,1752,1.4,28,18,18,-0.736842105,3.833060013
13786,1752,1.4,28,18,18,-0.684210526,4.053166932
13787,1752,1.4,28,18,18,-0.631578947,4.226456902
13788,1752,1.4,28,18,18,-0.578947368,4.367643598
13789,1752,1.4,28,18,18,-0.526315789,4.477021936
13790,1752,1.4,28,18,18,-0.473684211,4.557345619
13791,1752,1.4,28,18,18,-0.421052632,4.612224746
13792,1752,1.4,28,18,18,-0.368421053,4.644315174
13793,1752,1.4,28,18,18,-0.315789474,4.655129919
13794,1752,1.4,28,18,18,-0.263157895,4.639449175
13795,1752,1.4,28,18,18,-0.210526316,4.592322977
13796,1752,1.4,28,18,18,-0.157894737,4.526098755
13797,1752,1.4,28,18,18,-0.105263158,4.426650326
13798,1752,1.4,28,18,18,-0.052631579,4.266503222
13799,1752,1.4,28,18,18,0,3.9889998
13800,1752,1.4,28,21,12,-1,0
13801,1752,1.4,28,21,12,-0.947368421,1.887555253
13802,1752,1.4,28,21,12,-0.894736842,2.61250592
13803,1752,1.4,28,21,12,-0.842105263,3.1256427
13804,1752,1.4,28,21,12,-0.789473684,3.524784466
13805,1752,1.4,28,21,12,-0.736842105,3.8443215
13806,1752,1.4,28,21,12,-0.684210526,4.103804474
13807,1752,1.4,28,21,12,-0.631578947,4.316971679
13808,1752,1.4,28,21,12,-0.578947368,4.487246622
13809,1752,1.4,28,21,12,-0.526315789,4.618288037
13810,1752,1.4,28,21,12,-0.473684211,4.712858204
13811,1752,1.4,28,21,12,-0.421052632,4.778520627
13812,1752,1.4,28,21,12,-0.368421053,4.81378618
13813,1752,1.4,28,21,12,-0.315789474,4.817182989
13814,1752,1.4,28,21,12,-0.263157895,4.786148085
13815,1752,1.4,28,21,12,-0.210526316,4.722805
13816,1752,1.4,28,21,12,-0.157894737,4.634259335
13817,1752,1.4,28,21,12,-0.105263158,4.506584504
13818,1752,1.4,28,21,12,-0.052631579,4.308162593
13819,1752,1.4,28,21,12,0,4.0142033
13820,1752,1.4,28,21,15,-1,0
13821,1752,1.4,28,21,15,-0.947368421,1.936696551
13822,1752,1.4,28,21,15,-0.894736842,2.654864065
13823,1752,1.4,28,21,15,-0.842105263,3.150022277
13824,1752,1.4,28,21,15,-0.789473684,3.5320012
13825,1752,1.4,28,21,15,-0.736842105,3.833835419
13826,1752,1.4,28,21,15,-0.684210526,4.074784793
13827,1752,1.4,28,21,15,-0.631578947,4.271689498
13828,1752,1.4,28,21,15,-0.578947368,4.42878951
13829,1752,1.4,28,21,15,-0.526315789,4.549814504
13830,1752,1.4,28,21,15,-0.473684211,4.638071387
13831,1752,1.4,28,21,15,-0.421052632,4.699989122
13832,1752,1.4,28,21,15,-0.368421053,4.736518095
13833,1752,1.4,28,21,15,-0.315789474,4.745153743
13834,1752,1.4,28,21,15,-0.263157895,4.721400892
13835,1752,1.4,28,21,15,-0.210526316,4.667105413
13836,1752,1.4,28,21,15,-0.157894737,4.588597357
13837,1752,1.4,28,21,15,-0.105263158,4.473090443
13838,1752,1.4,28,21,15,-0.052631579,4.290939212
13839,1752,1.4,28,21,15,0,4.0039561
13840,1752,1.4,28,21,18,-1,0
13841,1752,1.4,28,21,18,-0.947368421,1.948847201
13842,1752,1.4,28,21,18,-0.894736842,2.649392042
13843,1752,1.4,28,21,18,-0.842105263,3.132259575
13844,1752,1.4,28,21,18,-0.789473684,3.501516133
13845,1752,1.4,28,21,18,-0.736842105,3.784717211
13846,1752,1.4,28,21,18,-0.684210526,4.015719221
13847,1752,1.4,28,21,18,-0.631578947,4.20091507
13848,1752,1.4,28,21,18,-0.578947368,4.349441226
13849,1752,1.4,28,21,18,-0.526315789,4.465187738
13850,1752,1.4,28,21,18,-0.473684211,4.550952467
13851,1752,1.4,28,21,18,-0.421052632,4.611070386
13852,1752,1.4,28,21,18,-0.368421053,4.646652127
13853,1752,1.4,28,21,18,-0.315789474,4.658499212
13854,1752,1.4,28,21,18,-0.263157895,4.643000128
13855,1752,1.4,28,21,18,-0.210526316,4.595369362
13856,1752,1.4,28,21,18,-0.157894737,4.528400689
13857,1752,1.4,28,21,18,-0.105263158,4.427606117
13858,1752,1.4,28,21,18,-0.052631579,4.266136792
13859,1752,1.4,28,21,18,0,3.9880065
13860,1752,1.4,31,15,12,-1,0
13861,1752,1.4,31,15,12,-0.947368421,1.969285593
13862,1752,1.4,31,15,12,-0.894736842,2.690003324
13863,1752,1.4,31,15,12,-0.842105263,3.178568808
13864,1752,1.4,31,15,12,-0.789473684,3.549929496
13865,1752,1.4,31,15,12,-0.736842105,3.840498629
13866,1752,1.4,31,15,12,-0.684210526,4.070907833
13867,1752,1.4,31,15,12,-0.631578947,4.2573457
13868,1752,1.4,31,15,12,-0.578947368,4.404934549
13869,1752,1.4,31,15,12,-0.526315789,4.518380888
13870,1752,1.4,31,15,12,-0.473684211,4.600049555
13871,1752,1.4,31,15,12,-0.421052632,4.655904794
13872,1752,1.4,31,15,12,-0.368421053,4.689002851
13873,1752,1.4,31,15,12,-0.315789474,4.698222059
13874,1752,1.4,31,15,12,-0.263157895,4.673118201
13875,1752,1.4,31,15,12,-0.210526316,4.620138701
13876,1752,1.4,31,15,12,-0.157894737,4.546998063
13877,1752,1.4,31,15,12,-0.105263158,4.435602708
